,direct_reply,year,month_sin,month_cos,time_since_posted,is_quote,hashtags,user_mentions,medias,urls,english,favourites,happy_words,sad_words,retweets
445,0,2018,0.8660254038,-0.5,466742.69818,0,0,0,1,1,1,13,0,0,6
481,0,2018,1,6.12323399573677E-17,1974615.292244,0,0,0,0,1,1,5,0,0,6
524,0,2018,1,6.12323399573677E-17,1091515.598999,0,0,2,0,0,1,0,1,0,6
590,0,2018,1,6.12323399573677E-17,1089865.181205,1,0,0,0,1,1,25,0,0,6
594,0,2018,1,6.12323399573677E-17,1219406.520839,1,0,1,0,1,1,22,0,0,6
649,0,2018,0.8660254038,-0.5,413460.507923,0,0,0,0,1,1,12,1,0,6
669,0,2018,0.8660254038,-0.5,505718.787365,0,0,0,0,1,1,9,0,0,6
690,0,2018,0.8660254038,-0.5,396398.386196,0,0,0,0,1,1,6,0,2,6
751,0,2018,0.8660254038,-0.5,14775.460317,1,0,1,0,1,1,0,0,0,6
808,1,2018,0.8660254038,-0.5,330476.625533,0,0,0,0,1,1,12,0,0,6
825,1,2018,0.8660254038,-0.5,432248.929443,0,0,0,0,1,1,4,1,0,6
1005,0,2018,1,6.12323399573677E-17,1951389.538222,0,0,0,0,1,1,56,0,1,6
1022,0,2018,1,6.12323399573677E-17,3275533.96565,0,0,0,1,0,1,9,0,0,6
1044,0,2018,0.8660254038,-0.5,68023.6071,0,0,1,0,0,1,0,0,0,6
1065,0,2018,0.8660254038,-0.5,264373.054059,0,0,1,0,0,1,0,1,0,6
1110,0,2018,0.8660254038,-0.5,313919.882228,1,0,0,0,1,1,9,0,0,6
1136,0,2018,0.8660254038,-0.5,476362.420896,1,0,3,0,0,1,0,2,0,6
1142,0,2018,0.8660254038,-0.5,483403.434291,0,0,1,0,0,1,0,0,1,6
1260,1,2018,0.8660254038,-0.5,681852.077853,0,0,2,0,0,1,71,0,0,6
1376,0,2015,0.8660254038,0.5,98887561.435063,0,0,1,0,0,1,0,3,0,6
1466,1,2018,0.8660254038,-0.5,498785.010262,0,0,0,0,1,1,6,0,0,6
1476,0,2018,1,6.12323399573677E-17,871314.255117,0,0,1,0,0,1,0,1,2,6
1490,0,2018,1,6.12323399573677E-17,1365481.292256,0,0,0,0,1,1,22,1,0,6
1549,0,2018,1,6.12323399573677E-17,2230580.524294,0,0,0,0,1,1,20,0,0,6
1578,0,2018,0.8660254038,-0.5,412296.377808,0,0,1,0,1,1,5,0,1,6
1657,0,2018,0.8660254038,0.5,3785423.877799,0,1,0,0,1,1,23,0,0,6
1715,0,2018,1,6.12323399573677E-17,2641108.316172,0,0,1,0,1,1,22,1,1,6
1732,0,2018,0.8660254038,0.5,3618489.566756,0,0,1,0,1,1,4,1,0,6
1733,0,2018,0.8660254038,0.5,3716503.56917,0,0,0,0,1,1,7,1,3,6
1768,0,2018,1,6.12323399573677E-17,950351.606838,0,0,1,0,0,1,0,0,1,6
1781,0,2018,1,6.12323399573677E-17,1468808.888493,1,0,0,0,1,1,13,1,1,6
1786,0,2018,1,6.12323399573677E-17,1543022.898631,0,0,1,0,0,1,0,2,1,6
1805,0,2018,1,6.12323399573677E-17,1716228.282139,1,0,1,0,1,1,0,1,0,6
1807,0,2018,1,6.12323399573677E-17,1717932.28577,1,0,0,0,1,0,14,0,0,6
1813,0,2018,0.8660254038,-0.5,168560.97408,0,0,2,0,0,1,0,0,1,6
1849,0,2018,1,6.12323399573677E-17,1510392.327516,1,0,0,0,1,1,10,1,0,6
1866,0,2018,1,6.12323399573677E-17,2139664.725098,0,0,2,0,1,1,0,0,0,6
2005,0,2017,0.5,0.8660254038,38611188.463091,0,0,1,0,1,1,12,3,0,6
2010,1,2017,0.5,0.8660254038,38686300.48975,0,0,1,1,0,1,45,1,0,6
2021,0,2017,0.5,0.8660254038,39188012.009072,0,1,1,1,0,1,53,0,0,6
2082,0,2018,1,6.12323399573677E-17,867371.92664,0,0,3,0,0,1,0,0,1,6
2100,1,2018,1,6.12323399573677E-17,1019875.194467,0,0,1,0,0,1,55,0,0,6
2361,0,2018,1,6.12323399573677E-17,954941.718417,1,0,3,0,0,1,0,0,0,6
2474,0,2018,0.8660254038,-0.5,255581.699048,0,0,1,0,1,1,13,2,0,6
2488,0,2018,0.8660254038,0.5,4480581.740158,0,0,0,0,1,1,9,0,0,6
2685,0,2018,0.8660254038,-0.5,53094.997412,1,0,1,0,1,1,0,0,0,6
2716,0,2018,0.8660254038,-0.5,2793.899797,0,0,1,1,1,1,0,0,0,6
2717,0,2018,0.8660254038,-0.5,4183.902371,0,0,0,0,1,1,9,0,0,6
2794,0,2018,0.8660254038,-0.5,435016.962641,0,0,1,0,0,1,0,0,2,6
2817,0,2018,1,6.12323399573677E-17,1107500.320011,1,0,1,0,0,1,0,1,0,6
2988,0,2018,0.8660254038,-0.5,679623.5217,0,0,8,0,0,1,0,0,0,6
3024,1,2018,0.8660254038,-0.5,262522.757159,0,0,1,0,1,1,18,0,0,6
3063,0,2018,1,6.12323399573677E-17,1022586.616294,1,0,0,0,1,1,17,0,1,6
3126,0,2018,1,6.12323399573677E-17,919568.623308,1,0,3,0,0,1,0,2,0,6
3173,1,2018,1,6.12323399573677E-17,1049961.616007,0,0,0,1,0,1,18,0,0,6
3185,0,2018,1,6.12323399573677E-17,1209307.658526,0,0,0,0,1,1,25,0,0,6
3227,0,2018,1,6.12323399573677E-17,1103290.707075,0,1,2,0,0,1,0,0,0,6
3257,0,2018,0.8660254038,-0.5,347575.757977,1,0,0,0,1,1,3,0,0,6
3324,0,2018,0.8660254038,-0.5,164527.099894,0,0,2,0,0,1,0,2,1,6
3392,0,2018,1,6.12323399573677E-17,1983057.650608,0,0,2,0,1,1,9,0,0,6
3400,0,2018,1,6.12323399573677E-17,2925247.944697,1,0,1,0,1,1,28,0,1,6
3406,0,2018,0.8660254038,0.5,3854794.96537,1,0,0,0,1,1,28,1,0,6
3414,0,2018,0.8660254038,0.5,5054250.172257,0,0,1,0,1,1,9,0,2,6
3452,0,2018,1,6.12323399573677E-17,925614.871369,0,0,1,0,0,1,0,0,0,6
3475,0,2018,1,6.12323399573677E-17,1626235.646353,1,0,0,0,1,1,21,1,0,6
3643,1,2018,0.8660254038,-0.5,522150.605553,0,0,0,0,0,1,194,0,0,6
3709,1,2018,0.8660254038,-0.5,306501.991616,0,0,1,0,1,1,134,2,0,6
3795,0,2018,0.8660254038,-0.5,330212.024852,0,0,0,0,0,1,4,2,0,6
4059,0,2018,0.8660254038,-0.5,434761.185794,1,0,0,0,1,1,40,0,0,6
4084,0,2018,1,6.12323399573677E-17,935592.469064,0,0,1,0,0,1,19,2,0,6
4088,0,2018,1,6.12323399573677E-17,936733.48191,0,0,0,0,0,1,27,0,0,6
4089,0,2018,1,6.12323399573677E-17,936821.487461,0,0,0,0,0,1,5,1,1,6
4306,0,2018,1,6.12323399573677E-17,1112556.698363,0,1,0,0,1,1,8,0,0,6
4370,0,2018,1,6.12323399573677E-17,853506.962195,0,0,0,0,1,1,17,1,1,6
4441,0,2018,1,6.12323399573677E-17,959876.447047,0,0,0,0,1,1,9,1,0,6
4475,0,2018,0.8660254038,-0.5,508337.342605,0,0,3,0,0,1,0,0,0,6
4549,0,2018,1,6.12323399573677E-17,1643158.906774,1,0,0,0,1,1,6,0,0,6
4591,0,2018,0.8660254038,-0.5,584061.082184,1,0,0,0,1,1,10,1,0,6
4636,0,2018,0.8660254038,-0.5,6524.274518,0,0,1,0,1,1,13,0,0,6
4667,0,2018,0.8660254038,-0.5,264589.662306,0,0,1,0,1,1,17,0,0,6
4828,0,2018,1,6.12323399573677E-17,941508.339486,1,0,0,0,1,0,9,0,0,6
4832,0,2018,1,6.12323399573677E-17,1459459.348531,0,1,1,0,0,1,0,1,1,6
4876,0,2018,0.8660254038,-0.5,91075.583276,0,0,0,1,0,1,22,0,1,6
4880,1,2018,0.8660254038,-0.5,223135.592403,0,0,0,1,0,1,26,0,0,6
4900,0,2018,0.8660254038,-0.5,331248.090457,0,0,0,0,0,1,29,1,1,6
4905,0,2018,0.8660254038,-0.5,355869.102268,0,0,0,0,1,1,14,0,1,6
4932,0,2018,0.8660254038,-0.5,444421.456725,0,0,0,0,1,1,14,0,0,6
5011,0,2018,0.8660254038,-0.5,493175.469374,0,0,0,0,1,1,7,0,0,6
5086,0,2018,0.8660254038,-0.5,255632.205004,0,0,2,0,1,1,0,2,0,6
5129,0,2018,1,6.12323399573677E-17,929340.222979,0,2,0,0,1,1,14,0,0,6
5161,0,2018,1,6.12323399573677E-17,2740092.684169,0,2,0,0,1,1,10,0,0,6
5163,0,2018,1,6.12323399573677E-17,2759914.688921,0,1,0,0,1,1,8,0,0,6
5167,0,2018,1,6.12323399573677E-17,2929114.698329,0,0,0,0,1,1,11,1,0,6
5168,0,2018,1,6.12323399573677E-17,2932674.701262,0,1,0,0,1,1,9,0,0,6
5181,0,2018,0.8660254038,-0.5,239497.248464,0,0,0,0,1,1,10,0,1,6
5247,0,2018,1,6.12323399573677E-17,1107056.409976,0,0,0,0,1,1,7,0,0,6
5257,0,2018,1,6.12323399573677E-17,1717158.786263,1,0,0,0,1,1,9,1,0,6
5270,0,2018,1,6.12323399573677E-17,2286252.832792,0,0,1,0,0,1,0,0,0,6
5299,0,2013,1.22464679914735E-16,-1,151554576.63677,0,0,1,0,0,1,0,0,2,6
5314,0,2013,1.22464679914735E-16,-1,152065520.872482,0,0,2,0,0,1,0,0,0,6
5353,0,2018,0.8660254038,-0.5,180754.888835,0,0,1,0,1,1,0,0,0,6
5440,0,2018,1,6.12323399573677E-17,2827191.456495,0,0,0,0,1,1,4,0,0,6
5592,0,2018,0.8660254038,0.5,5485220.949563,0,0,0,0,0,1,51,1,1,6
5611,0,2018,1,6.12323399573677E-17,936310.590187,0,0,0,0,1,1,4,1,1,6
5665,0,2018,0.8660254038,-0.5,348028.06138,0,0,0,0,1,1,5,0,4,6
5756,0,2018,0.8660254038,-0.5,568701.115129,1,0,1,0,1,1,0,0,0,6
5804,0,2018,0.8660254038,-0.5,41000.080738,0,0,1,0,0,1,0,1,0,6
5862,0,2018,0.8660254038,-0.5,441211.667028,1,1,2,0,0,1,0,0,0,6
5930,0,2018,1,6.12323399573677E-17,1684759.434799,0,1,1,1,0,1,0,0,0,6
5957,0,2018,0.8660254038,-0.5,10398.196707,0,0,0,0,1,1,7,0,1,6
5961,0,2018,0.8660254038,-0.5,42838.215763,0,0,0,0,1,1,7,0,1,6
5969,0,2018,0.8660254038,-0.5,86731.239949,0,0,1,0,1,1,9,0,1,6
5981,0,2018,0.8660254038,-0.5,240187.428267,0,0,0,1,0,1,20,0,0,6
6005,0,2018,0.8660254038,-0.5,327930.649203,0,0,0,0,1,1,6,0,0,6
6015,0,2018,0.8660254038,-0.5,94263.221242,0,0,2,0,1,1,93,1,0,6
6113,0,2018,1,6.12323399573677E-17,786922.500664,1,1,0,0,1,1,20,0,0,6
6117,0,2018,1,6.12323399573677E-17,922414.516255,1,0,0,0,1,1,40,0,0,6
6359,0,2018,1,6.12323399573677E-17,1211675.069419,1,0,1,0,0,1,0,0,1,6
6379,0,2018,1,6.12323399573677E-17,2219358.637932,0,0,4,0,0,1,0,0,0,6
6483,0,2017,-0.5,-0.8660254038,21754127.668903,0,0,0,0,0,1,24,0,0,6
6485,0,2017,-0.5,-0.8660254038,22001411.67763,0,0,0,0,1,1,18,1,0,6
6491,0,2017,-0.5,-0.8660254038,22633772.696278,0,0,0,0,1,1,22,0,0,6
6537,0,2018,0.8660254038,-0.5,410490.900884,1,0,1,0,0,1,0,0,1,6
6577,0,2018,0.8660254038,-0.5,263425.999426,0,2,2,1,1,1,10,0,0,6
6586,0,2018,0.8660254038,-0.5,347887.041616,0,1,2,1,1,1,13,0,0,6
6707,0,2018,0.8660254038,0.5,4824698.770713,0,0,1,0,1,1,0,1,1,6
6726,0,2018,0.5,0.8660254038,6462963.00439,0,0,1,0,0,1,0,0,0,6
6921,0,2018,1,6.12323399573677E-17,1530120.557673,0,1,0,1,0,1,11,0,0,6
7046,0,2018,1,6.12323399573677E-17,859233.528548,0,0,0,0,1,1,17,0,0,6
7056,0,2018,1,6.12323399573677E-17,927520.8496,0,0,1,0,0,1,0,0,0,6
7060,0,2018,1,6.12323399573677E-17,928536.86034,0,1,1,0,1,1,14,0,0,6
7073,0,2018,1,6.12323399573677E-17,951937.097475,0,0,0,0,1,1,2,1,0,6
7075,0,2018,1,6.12323399573677E-17,955478.107449,0,0,0,0,1,1,7,0,0,6
7128,1,2018,0.8660254038,-0.5,605126.789403,0,0,0,0,1,1,34,1,0,6
7129,1,2018,0.8660254038,-0.5,605801.792856,0,0,0,0,1,1,24,0,0,6
7130,1,2018,0.8660254038,-0.5,605936.795139,0,0,0,0,1,1,23,0,1,6
7208,0,2018,1,6.12323399573677E-17,2471078.41421,0,0,2,0,0,1,0,1,0,6
7272,0,2017,1,6.12323399573677E-17,32320268.464232,0,0,1,0,0,1,0,0,0,6
7284,0,2018,0.8660254038,-0.5,53833.200021,0,0,1,0,0,1,0,0,0,6
7295,0,2018,0.8660254038,-0.5,138800.534311,1,0,0,0,1,1,6,0,1,6
7351,0,2018,0.8660254038,-0.5,172445.62864,1,0,0,0,1,1,15,1,0,6
7393,0,2018,0.8660254038,-0.5,69708.942467,0,0,0,0,1,1,13,0,0,6
7400,0,2018,0.8660254038,-0.5,335062.96396,0,0,4,0,0,1,0,0,0,6
7406,0,2018,0.8660254038,-0.5,487652.980473,0,0,0,0,1,1,42,0,0,6
7420,0,2018,1,6.12323399573677E-17,1004644.433274,0,0,2,0,1,1,13,0,0,6
7452,0,2018,1,6.12323399573677E-17,3206433.953373,0,0,0,0,1,1,15,0,0,6
7553,0,2017,-0.8660254038,0.5,16407228.394627,0,0,2,0,1,1,9,0,0,6
7578,0,2018,0.8660254038,-0.5,242534.994721,0,0,2,0,1,1,0,0,0,6
7661,0,2018,0.8660254038,-0.5,437877.6794,0,0,2,0,1,1,0,0,1,6
7714,0,2018,0.8660254038,-0.5,82817.741707,0,0,0,0,1,1,7,0,0,6
7814,0,2018,0.8660254038,-0.5,259603.882206,1,0,1,0,1,1,12,0,0,6
7842,0,2018,1,6.12323399573677E-17,1470942.164447,0,1,1,0,1,1,14,0,1,6
7870,0,2018,1,6.12323399573677E-17,1818548.592855,0,0,1,0,0,1,0,0,1,6
7890,0,2018,0.8660254038,-0.5,245193.167389,0,0,0,0,1,0,11,0,1,6
7901,0,2018,0.8660254038,-0.5,355974.428672,0,0,0,0,1,1,11,0,0,6
7907,0,2018,0.8660254038,-0.5,404583.443865,0,0,0,0,1,1,8,0,0,6
7911,0,2018,0.8660254038,-0.5,473829.45417,0,0,0,0,1,1,22,0,1,6
7923,0,2018,1,6.12323399573677E-17,865751.680111,0,0,0,0,1,1,7,0,1,6
7935,0,2018,0.8660254038,-0.5,85074.447797,0,0,1,0,0,1,0,0,0,6
7952,0,2018,0.8660254038,-0.5,580612.494342,1,0,0,0,2,1,18,0,0,6
8067,1,2018,0.8660254038,-0.5,487490.483077,0,0,1,0,1,1,18,1,0,6
8148,0,2018,1,6.12323399573677E-17,916833.025328,0,0,1,0,0,1,0,0,1,6
8205,0,2018,1,6.12323399573677E-17,1794812.866242,0,0,1,0,0,1,0,0,0,6
8250,0,2018,1,6.12323399573677E-17,918218.811415,0,0,1,1,0,1,30,2,0,6
8271,0,2018,1,6.12323399573677E-17,2083997.262411,1,0,1,0,1,1,0,0,0,6
8298,0,2018,0.8660254038,0.5,3949401.133555,0,0,2,0,0,1,0,1,0,6
8327,0,2018,0.5,0.8660254038,6802966.768852,0,1,1,0,0,1,0,0,0,6
8393,0,2018,0.8660254038,-0.5,212531.309999,0,0,0,0,1,1,23,0,0,6
8406,0,2018,0.8660254038,-0.5,258506.355149,0,0,0,0,0,1,46,1,1,6
8458,0,2018,1,6.12323399573677E-17,2495162.549217,0,0,1,0,1,1,0,1,0,6
8536,1,2018,0.8660254038,-0.5,39110.457341,1,0,0,0,1,1,14,1,0,6
8538,0,2018,0.8660254038,-0.5,66305.463094,0,0,0,0,1,1,40,0,1,6
8549,1,2018,0.8660254038,-0.5,140918.490628,1,0,0,0,1,1,29,0,0,6
8552,0,2018,0.8660254038,-0.5,147775.49796,1,0,0,0,1,1,37,0,0,6
8573,0,2018,0.8660254038,-0.5,235142.104019,0,1,1,0,1,1,29,0,0,6
8626,0,2018,0.8660254038,-0.5,347241.244121,0,0,0,1,1,0,38,0,0,6
8638,1,2018,0.8660254038,-0.5,435137.550545,0,0,0,0,0,1,86,1,0,6
8658,0,2018,0.8660254038,-0.5,90307.082493,1,0,0,0,1,1,4,0,0,6
8694,0,2018,0.8660254038,-0.5,333788.672673,1,0,3,0,1,1,0,1,0,6
8731,0,2018,0.8660254038,-0.5,175541.414594,0,0,2,0,1,1,0,0,1,6
8737,0,2018,0.8660254038,-0.5,269018.737796,1,0,0,0,1,1,10,0,0,6
8784,0,2017,0.8660254038,0.5,35512562.657984,0,0,0,0,1,1,7,0,1,6
8806,0,2017,0.8660254038,0.5,35688804.871944,0,0,0,0,1,1,17,0,3,6
8817,0,2017,0.8660254038,0.5,35856655.099043,0,0,0,0,1,1,6,1,0,6
8868,0,2018,0.8660254038,0.5,4161438.356638,0,0,0,0,1,1,8,0,0,6
8921,0,2018,0.8660254038,-0.5,476232.589756,0,0,0,0,1,1,5,0,2,6
8939,0,2018,1,6.12323399573677E-17,1448407.950575,0,0,0,0,1,1,8,0,0,6
9005,0,2018,1,6.12323399573677E-17,1029001.23943,0,0,1,0,1,1,0,1,1,6
9038,0,2018,0.8660254038,-0.5,244817.08865,0,0,0,0,0,1,1,0,1,6
9142,0,2018,0.8660254038,-0.5,74477.193548,1,0,0,0,1,1,31,0,0,6
9168,0,2018,0.8660254038,-0.5,256208.491436,1,0,1,0,1,1,9,0,0,6
9189,0,2018,0.8660254038,-0.5,314618.886282,1,0,0,0,1,1,67,0,0,6
9232,0,2018,0.8660254038,-0.5,305229.337897,1,0,0,0,1,1,21,0,1,6
9282,0,2018,0.8660254038,-0.5,91494.786649,0,0,0,0,1,1,10,0,0,6
9287,0,2018,0.8660254038,-0.5,129740.812011,0,0,1,0,0,1,0,0,0,6
9300,0,2018,0.8660254038,-0.5,154144.054895,0,0,4,0,0,1,0,0,0,6
9389,0,2018,0.8660254038,0.5,5401949.440178,1,0,1,0,0,1,0,0,0,6
9472,0,2018,1,6.12323399573677E-17,2736361.323119,0,2,2,0,0,1,0,0,0,6
9501,0,2018,0.8660254038,-0.5,142329.882451,0,0,1,0,0,1,0,2,0,6
9506,0,2018,0.8660254038,-0.5,233127.900213,1,0,1,0,1,1,0,0,0,6
9526,0,2018,0.8660254038,-0.5,438786.427669,0,0,2,0,0,1,0,2,0,6
9642,0,2018,1,6.12323399573677E-17,1275023.500063,1,0,0,0,1,0,74,0,0,6
9696,0,2018,0.8660254038,-0.5,246236.892754,0,1,3,0,0,1,0,0,0,6
9710,0,2018,0.8660254038,-0.5,261144.938416,0,0,0,0,1,1,12,0,0,6
9756,0,2018,1,6.12323399573677E-17,2330754.35249,0,0,1,0,1,1,9,1,0,6
9758,0,2018,1,6.12323399573677E-17,2387818.360196,0,1,3,0,0,1,0,1,0,6
9815,0,2018,0.8660254038,-0.5,339061.815263,0,0,2,0,1,1,13,1,0,6
9974,1,2018,0.8660254038,-0.5,679.555033,0,0,2,0,1,1,7,0,1,6
9987,0,2018,0.8660254038,-0.5,88905.598023,0,0,0,0,1,1,4,0,0,6
10064,0,2018,0.8660254038,-0.5,81075.168148,0,0,1,0,1,1,0,0,0,6
10165,0,2018,0.8660254038,-0.5,319307.472783,0,1,0,1,1,1,4,1,1,6
10184,0,2018,0.8660254038,-0.5,601005.76582,0,0,0,0,1,1,6,0,0,6
10187,0,2018,1,6.12323399573677E-17,764676.77508,0,0,0,0,1,1,6,0,1,6
10201,0,2018,1,6.12323399573677E-17,1010507.015455,0,1,0,1,1,1,6,0,0,6
10205,0,2018,1,6.12323399573677E-17,1029405.027421,0,0,0,0,1,1,4,2,1,6
10336,0,2018,0.8660254038,-0.5,4023.521995,0,0,2,0,1,1,0,0,1,6
10377,0,2018,0.8660254038,-0.5,69973.165814,0,0,3,0,0,1,31,1,0,6
10430,0,2018,1,6.12323399573677E-17,1063886.27504,0,0,0,0,1,1,10,0,0,6
83,0,2018,0.8660254038,-0.5,329383.404628,1,3,1,0,1,1,0,0,0,5
126,0,2017,-0.5,-0.8660254038,22814419.350412,0,0,1,0,1,1,0,0,0,5
140,0,2016,0.8660254038,0.5,67965592.61599,0,0,3,0,1,1,0,0,0,5
185,0,2018,0.8660254038,-0.5,425008.64991,1,0,0,0,1,1,75,0,1,5
234,0,2018,1,6.12323399573677E-17,1675247.255966,0,1,0,0,0,1,11,1,0,5
261,0,2018,1,6.12323399573677E-17,3008804.371989,1,0,0,0,1,1,1,1,0,5
282,0,2017,-1,-1.83697019872103E-16,18837394.680495,1,0,0,0,1,1,4,0,0,5
297,0,2017,-0.8660254038,-0.5,19964925.715453,1,0,0,0,1,1,9,1,0,5
311,0,2012,-0.8660254038,0.5,173967698.300725,0,0,0,0,0,1,0,1,3,5
326,0,2018,1,6.12323399573677E-17,1087090.064897,1,0,0,0,1,1,10,1,0,5
328,0,2018,1,6.12323399573677E-17,1107393.068859,1,0,1,0,1,1,17,1,0,5
334,0,2018,1,6.12323399573677E-17,1525601.335687,0,0,1,0,1,1,4,0,0,5
375,1,2018,0.8660254038,-0.5,152732.395296,0,0,0,0,1,1,58,1,0,5
381,1,2018,0.8660254038,-0.5,343720.417454,0,0,0,1,0,1,103,0,1,5
401,1,2018,1,6.12323399573677E-17,1199824.90327,0,0,2,0,1,1,47,0,0,5
435,0,2018,0.8660254038,-0.5,228056.666185,0,0,0,0,1,1,11,0,0,5
462,0,2018,1,6.12323399573677E-17,1173420.062795,0,0,0,0,1,1,3,0,0,5
468,0,2018,1,6.12323399573677E-17,1293369.078788,0,0,0,0,1,1,3,0,0,5
470,0,2018,1,6.12323399573677E-17,1442209.083454,0,0,0,1,1,1,13,0,0,5
480,0,2018,1,6.12323399573677E-17,1964411.290063,0,0,0,1,1,1,5,0,0,5
487,0,2018,1,6.12323399573677E-17,1984692.305935,0,0,0,0,1,1,3,0,0,5
728,0,2018,1,6.12323399573677E-17,1200646.892017,0,0,0,1,1,1,3,0,0,5
768,0,2018,0.8660254038,-0.5,82262.789299,0,0,2,0,0,1,0,0,1,5
775,0,2018,0.8660254038,-0.5,82768.000907,0,0,3,0,0,1,0,1,0,5
810,0,2018,0.8660254038,-0.5,331308.630134,1,0,1,0,1,1,9,0,1,5
820,0,2018,0.8660254038,-0.5,414049.91795,0,0,2,0,1,1,7,0,0,5
823,0,2018,0.8660254038,-0.5,430596.925177,0,0,1,0,0,1,0,1,1,5
824,0,2018,0.8660254038,-0.5,431246.927414,0,0,1,0,0,1,0,0,0,5
1084,0,2018,0.8660254038,-0.5,322873.341329,1,0,0,0,1,1,21,1,0,5
1115,0,2018,0.8660254038,-0.5,315397.190084,1,0,0,0,1,1,12,0,0,5
1119,0,2018,0.8660254038,-0.5,394306.204459,0,0,1,0,0,1,0,0,0,5
1188,0,2017,-1,-1.83697019872103E-16,17950733.725041,0,0,2,0,1,1,5,0,0,5
1331,0,2018,0.8660254038,-0.5,313773.31004,0,0,1,0,1,1,0,0,0,5
1377,0,2015,0.8660254038,0.5,99237697.437715,0,0,0,0,0,1,2,1,0,5
1460,0,2018,0.8660254038,-0.5,416907.99838,0,0,2,0,0,1,0,2,0,5
1513,0,2018,0.8660254038,-0.5,681.217932,0,1,2,0,1,1,0,0,0,5
1539,0,2018,1,6.12323399573677E-17,1622218.502986,0,1,3,0,0,1,0,0,0,5
1555,0,2018,1,6.12323399573677E-17,2994718.765851,0,0,0,0,1,1,20,0,0,5
1613,0,2018,1,6.12323399573677E-17,1039334.989133,1,0,1,0,1,1,0,0,0,5
1619,0,2018,1,6.12323399573677E-17,1185041.007689,1,0,0,0,1,1,3,0,0,5
1626,0,2018,1,6.12323399573677E-17,1450487.02133,0,0,0,0,1,1,20,0,0,5
1688,0,2018,0.5,0.8660254038,8201484.152183,0,0,0,0,1,1,10,0,1,5
1700,0,2018,1,6.12323399573677E-17,1559921.04835,1,0,2,0,0,1,0,1,0,5
1774,0,2018,1,6.12323399573677E-17,1458458.868382,0,0,0,0,1,1,9,0,0,5
1798,0,2018,1,6.12323399573677E-17,1714573.266482,0,0,2,0,0,1,0,0,0,5
1824,0,2018,0.8660254038,-0.5,474839.999395,1,0,0,0,1,1,14,0,0,5
1848,0,2018,1,6.12323399573677E-17,1474342.325406,0,0,2,0,0,1,0,1,0,5
1859,0,2018,1,6.12323399573677E-17,1710787.707949,0,0,0,0,0,1,15,1,0,5
1864,0,2018,1,6.12323399573677E-17,1982053.720409,1,0,0,0,1,1,10,0,1,5
1888,0,2018,0.8660254038,-0.5,399979.335956,0,0,0,1,0,1,35,1,0,5
1926,0,2018,1,6.12323399573677E-17,1629805.024606,0,0,1,0,0,1,0,0,1,5
1992,0,2018,0.8660254038,-0.5,345596.427248,0,0,0,1,1,1,14,0,1,5
2009,0,2017,0.5,0.8660254038,38685996.485532,1,0,2,0,1,1,0,1,0,5
2016,0,2017,0.5,0.8660254038,39044024.990155,0,0,1,1,1,1,13,0,0,5
2030,0,2017,0.5,0.8660254038,39825644.042767,1,1,2,0,1,0,0,0,0,5
2078,0,2018,0.8660254038,-0.5,503265.913578,1,0,0,0,1,0,21,0,0,5
2170,0,2018,0.8660254038,-0.5,409804.543419,0,0,1,0,0,1,0,0,0,5
2174,0,2017,-0.8660254038,0.5,14410724.03599,0,0,0,0,1,1,2,0,2,5
2204,0,2017,0.5,0.8660254038,38488399.398362,0,0,4,0,1,1,0,1,0,5
2242,0,2018,0.8660254038,-0.5,251322.598799,0,0,0,0,1,1,15,0,0,5
2378,0,2018,1,6.12323399573677E-17,2112894.024386,1,0,1,0,1,1,0,1,0,5
2386,0,2018,1,6.12323399573677E-17,2384104.048222,0,1,3,0,0,1,0,1,0,5
2417,0,2018,0.8660254038,-0.5,1964.099338,0,1,1,0,0,1,6,0,0,5
2456,0,2018,0.8660254038,-0.5,60465.157396,0,0,1,0,1,1,0,1,0,5
2473,0,2018,0.8660254038,-0.5,226242.694487,1,0,0,0,1,1,21,0,0,5
2481,0,2018,1,6.12323399573677E-17,2842257.717621,0,0,2,0,1,1,5,1,0,5
2487,0,2018,0.8660254038,0.5,4024566.737697,0,0,4,0,0,1,0,0,0,5
2498,0,2018,0.8660254038,0.5,5604707.026618,1,0,1,0,0,1,0,0,1,5
2499,0,2018,0.5,0.8660254038,5844294.0285,0,0,0,0,1,1,12,1,0,5
2514,0,2018,0.5,0.8660254038,8120821.236366,0,0,2,0,0,1,0,0,0,5
2575,0,2018,0.8660254038,-0.5,322671.802952,1,0,1,0,0,1,0,0,2,5
2655,0,2018,0.8660254038,-0.5,34345.53865,0,0,1,0,0,1,0,1,0,5
2690,0,2018,0.8660254038,-0.5,60766.01311,1,1,2,0,1,1,0,0,0,5
2713,0,2018,0.8660254038,-0.5,227.891859,1,0,0,0,1,1,8,1,1,5
2714,0,2018,0.8660254038,-0.5,717.894785,0,1,2,0,1,1,0,0,0,5
2762,0,2018,0.8660254038,-0.5,418063.95055,0,0,1,0,1,1,0,0,1,5
2808,0,2018,0.8660254038,-0.5,505036.002908,0,0,0,0,1,1,3,0,0,5
2832,0,2018,1,6.12323399573677E-17,1291343.36428,1,0,0,0,1,1,8,1,0,5
2852,0,2018,0.8660254038,-0.5,250537.234146,0,0,2,0,1,1,0,0,0,5
2893,0,2018,0.8660254038,-0.5,236707.824549,1,0,0,0,1,0,26,2,0,5
