,direct_reply,year,month_sin,month_cos,time_since_posted,is_quote,hashtags,user_mentions,medias,urls,english,favourites,happy_words,sad_words,retweets
161,0.0,2016.0,0.8660254037844386,0.5000000000000001,69550206.759646,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
162,0.0,2016.0,0.49999999999999994,0.8660254037844387,69893810.763093,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
163,0.0,2016.0,0.49999999999999994,0.8660254037844387,69929525.765937,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
164,0.0,2016.0,0.49999999999999994,0.8660254037844387,69975210.768664,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
165,0.0,2016.0,0.49999999999999994,0.8660254037844387,70004637.771826,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
166,0.0,2016.0,0.49999999999999994,0.8660254037844387,70022601.774542,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
167,0.0,2016.0,0.49999999999999994,0.8660254037844387,70056333.77732,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
168,0.0,2016.0,0.49999999999999994,0.8660254037844387,70056334.780434,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
169,0.0,2016.0,0.49999999999999994,0.8660254037844387,70072278.783223,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
170,0.0,2016.0,0.49999999999999994,0.8660254037844387,70090628.785321,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
171,0.0,2016.0,0.49999999999999994,0.8660254037844387,70107446.787202,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
172,0.0,2016.0,0.49999999999999994,0.8660254037844387,70135823.789059,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
173,0.0,2016.0,0.49999999999999994,0.8660254037844387,70161386.790991,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
174,0.0,2016.0,0.49999999999999994,0.8660254037844387,70167092.793041,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
175,0.0,2016.0,0.49999999999999994,0.8660254037844387,70518288.796512,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
176,0.0,2016.0,0.49999999999999994,0.8660254037844387,70581985.802378,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
177,0.0,2016.0,0.49999999999999994,0.8660254037844387,70593290.805544,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
178,0.0,2016.0,0.49999999999999994,0.8660254037844387,70621773.808404,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
179,0.0,2016.0,0.49999999999999994,0.8660254037844387,70621774.822116,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
